class	slot	required	recommended
water MIGS bacteria	oxy_stat_samp	False	
water MIGS bacteria	ph	False	
water MIGS bacteria	part_org_carb	False	
water MIGS bacteria	part_org_nitro	False	
water MIGS bacteria	perturbation	False	
water MIGS bacteria	petroleum_hydrocarb	False	
water MIGS bacteria	phaeopigments	False	
water MIGS bacteria	phosphate	False	
water MIGS bacteria	phosplipid_fatt_acid	False	
water MIGS bacteria	photon_flux	False	
water MIGS bacteria	potassium	False	
water MIGS bacteria	pressure	False	
water MIGS bacteria	primary_prod	False	
water MIGS bacteria	redox_potential	False	
water MIGS bacteria	salinity	False	
water MIGS bacteria	samp_store_dur	False	
water MIGS bacteria	samp_store_loc	False	
water MIGS bacteria	samp_store_temp	False	
water MIGS bacteria	silicate	False	
water MIGS bacteria	size_frac_low	False	
water MIGS bacteria	size_frac_up	False	
water MIGS bacteria	sodium	False	
water MIGS bacteria	soluble_react_phosp	False	
water MIGS bacteria	sulfate	False	
water MIGS bacteria	sulfide	False	
water MIGS bacteria	suspend_part_matter	False	
water MIGS bacteria	tidal_stage	False	
water MIGS bacteria	tot_depth_water_col	False	
water MIGS bacteria	tot_diss_nitro	False	
water MIGS bacteria	tot_inorg_nitro	False	
water MIGS bacteria	tot_nitro	False	
water MIGS bacteria	tot_part_carb	False	
water MIGS bacteria	tot_phosp	False	
water MIGS bacteria	turbidity	False	
water MIGS bacteria	water_current	False	
water MIGS plant	submitted_to_insdc	True	
water MIGS plant	investigation_type	True	
water MIGS plant	samp_name	True	
water MIGS plant	samp_taxon_id	True	
water MIGS plant	project_name	True	
water MIGS plant	experimental_factor	False	
water MIGS plant	lat_lon	True	
water MIGS plant	geo_loc_name	True	
water MIGS plant	collection_date	True	
water MIGS plant	env_broad_scale	True	
water MIGS plant	env_local_scale	True	
water MIGS plant	env_medium	True	
water MIGS plant	env_package		True
water MIGS plant	subspecf_gen_lin		True
water MIGS plant	estimated_size	False	
water MIGS plant	ref_biomaterial	False	
water MIGS plant	source_mat_id		True
water MIGS plant	specific_host		True
water MIGS plant	host_spec_range	False	
water MIGS plant	propagation	True	
water MIGS plant	encoded_traits		True
water MIGS plant	isol_growth_condt	True	
water MIGS plant	samp_collec_device	False	
water MIGS plant	samp_collec_method	False	
water MIGS plant	samp_mat_process	False	
water MIGS plant	samp_size	False	
water MIGS plant	samp_vol_we_dna_ext	False	
water MIGS plant	nucl_acid_ext		True
water MIGS plant	nucl_acid_amp		True
water MIGS plant	lib_size	False	
water MIGS plant	lib_reads_seqd	False	
water MIGS plant	lib_layout	False	
water MIGS plant	lib_vector	False	
water MIGS plant	lib_screen	False	
water MIGS plant	adapters		True
water MIGS plant	seq_meth	True	
water MIGS plant	tax_ident		True
water MIGS plant	assembly_qual	False	
water MIGS plant	assembly_name		True
water MIGS plant	assembly_software	True	
water MIGS plant	annot		True
water MIGS plant	number_contig	False	
water MIGS plant	feat_pred	False	
water MIGS plant	ref_db	False	
water MIGS plant	sim_search_meth	False	
water MIGS plant	tax_class	False	
water MIGS plant	compl_score	False	
water MIGS plant	compl_software	False	
water MIGS plant	associated resource		True
water MIGS plant	sop		True
water MIGS plant	depth	True	
water MIGS plant	alt		
water MIGS plant	elev	False	
water MIGS plant	temp	False	
water MIGS plant	alkalinity	False	
water MIGS plant	alkalinity_method	False	
water MIGS plant	alkyl_diethers	False	
water MIGS plant	aminopept_act	False	
water MIGS plant	ammonium	False	
water MIGS plant	atmospheric_data	False	
water MIGS plant	bacteria_carb_prod	False	
water MIGS plant	bac_prod	False	
water MIGS plant	bac_resp	False	
water MIGS plant	biomass	False	
water MIGS plant	bishomohopanol	False	
water MIGS plant	bromide	False	
water MIGS plant	calcium	False	
water MIGS plant	carb_nitro_ratio	False	
water MIGS plant	chem_administration	False	
water MIGS plant	chloride	False	
water MIGS plant	chlorophyll	False	
water MIGS plant	conduc	False	
water MIGS plant	density	False	
water MIGS plant	diether_lipids	False	
water MIGS plant	diss_carb_dioxide	False	
water MIGS plant	diss_hydrogen	False	
water MIGS plant	diss_inorg_carb	False	
water MIGS plant	diss_inorg_nitro	False	
water MIGS plant	diss_inorg_phosp	False	
water MIGS plant	diss_org_carb	False	
water MIGS plant	diss_org_nitro	False	
water MIGS plant	diss_oxygen	False	
water MIGS plant	down_par	False	
water MIGS plant	fluor	False	
water MIGS plant	glucosidase_act	False	
water MIGS plant	light_intensity	False	
water MIGS plant	magnesium	False	
water MIGS plant	mean_frict_vel	False	
water MIGS plant	mean_peak_frict_vel	False	
water MIGS plant	misc_param	False	
water MIGS plant	n_alkanes	False	
water MIGS plant	nitrate	False	
water MIGS plant	nitrite	False	
water MIGS plant	nitro	False	
water MIGS plant	org_carb	False	
water MIGS plant	org_matter	False	
water MIGS plant	org_nitro	False	
water MIGS plant	organism_count	False	
water MIGS plant	oxy_stat_samp	False	
water MIGS plant	ph	False	
water MIGS plant	part_org_carb	False	
water MIGS plant	part_org_nitro	False	
water MIGS plant	perturbation	False	
water MIGS plant	petroleum_hydrocarb	False	
water MIGS plant	phaeopigments	False	
water MIGS plant	phosphate	False	
water MIGS plant	phosplipid_fatt_acid	False	
water MIGS plant	photon_flux	False	
water MIGS plant	potassium	False	
water MIGS plant	pressure	False	
water MIGS plant	primary_prod	False	
water MIGS plant	redox_potential	False	
water MIGS plant	salinity	False	
water MIGS plant	samp_store_dur	False	
water MIGS plant	samp_store_loc	False	
water MIGS plant	samp_store_temp	False	
water MIGS plant	silicate	False	
water MIGS plant	size_frac_low	False	
water MIGS plant	size_frac_up	False	
water MIGS plant	sodium	False	
water MIGS plant	soluble_react_phosp	False	
water MIGS plant	sulfate	False	
water MIGS plant	sulfide	False	
water MIGS plant	suspend_part_matter	False	
water MIGS plant	tidal_stage	False	
water MIGS plant	tot_depth_water_col	False	
water MIGS plant	tot_diss_nitro	False	
water MIGS plant	tot_inorg_nitro	False	
water MIGS plant	tot_nitro	False	
water MIGS plant	tot_part_carb	False	
water MIGS plant	tot_phosp	False	
water MIGS plant	turbidity	False	
water MIGS plant	water_current	False	
water MIGS virus	submitted_to_insdc	True	
water MIGS virus	investigation_type	True	
water MIGS virus	samp_name	True	
water MIGS virus	samp_taxon_id	True	
water MIGS virus	project_name	True	
water MIGS virus	experimental_factor	False	
water MIGS virus	lat_lon	True	
water MIGS virus	geo_loc_name	True	
water MIGS virus	collection_date	True	
water MIGS virus	env_broad_scale	True	
water MIGS virus	env_local_scale	True	
water MIGS virus	env_medium	True	
water MIGS virus	env_package		True
water MIGS virus	subspecf_gen_lin		True
water MIGS virus	num_replicons		True
water MIGS virus	estimated_size	False	
water MIGS virus	ref_biomaterial	False	
water MIGS virus	source_mat_id		True
water MIGS virus	pathogenicity		True
water MIGS virus	biotic_relationship	False	
water MIGS virus	specific_host		True
water MIGS virus	host_spec_range		True
water MIGS virus	health_disease_stat		True
water MIGS virus	host_disease_stat		True
water MIGS virus	propagation	True	
water MIGS virus	encoded_traits		True
water MIGS virus	isol_growth_condt	True	
water MIGS virus	samp_collec_device	False	
water MIGS virus	samp_collec_method	False	
water MIGS virus	samp_mat_process	False	
water MIGS virus	samp_size	False	
water MIGS virus	samp_vol_we_dna_ext	False	
water MIGS virus	virus_enrich_appr		True
water MIGS virus	nucl_acid_ext		True
water MIGS virus	nucl_acid_amp		True
water MIGS virus	lib_size	False	
water MIGS virus	lib_reads_seqd	False	
water MIGS virus	lib_layout	False	
water MIGS virus	lib_vector	False	
water MIGS virus	lib_screen	False	
water MIGS virus	adapters		True
water MIGS virus	seq_meth	True	
water MIGS virus	tax_ident		True
water MIGS virus	assembly_qual	False	
water MIGS virus	assembly_name		True
water MIGS virus	assembly_software	True	
water MIGS virus	annot		True
water MIGS virus	number_contig	False	
water MIGS virus	feat_pred	False	
water MIGS virus	ref_db	False	
water MIGS virus	sim_search_meth	False	
water MIGS virus	tax_class	False	
water MIGS virus	compl_score	False	
water MIGS virus	compl_software	False	
water MIGS virus	associated resource		True
water MIGS virus	sop		True
water MIGS virus	depth	True	
water MIGS virus	alt		
water MIGS virus	elev	False	
water MIGS virus	temp	False	
water MIGS virus	alkalinity	False	
water MIGS virus	alkalinity_method	False	
water MIGS virus	alkyl_diethers	False	
water MIGS virus	aminopept_act	False	
water MIGS virus	ammonium	False	
water MIGS virus	atmospheric_data	False	
water MIGS virus	bacteria_carb_prod	False	
water MIGS virus	bac_prod	False	
water MIGS virus	bac_resp	False	
water MIGS virus	biomass	False	
water MIGS virus	bishomohopanol	False	
water MIGS virus	bromide	False	
water MIGS virus	calcium	False	
water MIGS virus	carb_nitro_ratio	False	
water MIGS virus	chem_administration	False	
water MIGS virus	chloride	False	
water MIGS virus	chlorophyll	False	
water MIGS virus	conduc	False	
water MIGS virus	density	False	
water MIGS virus	diether_lipids	False	
water MIGS virus	diss_carb_dioxide	False	
water MIGS virus	diss_hydrogen	False	
water MIGS virus	diss_inorg_carb	False	
water MIGS virus	diss_inorg_nitro	False	
water MIGS virus	diss_inorg_phosp	False	
water MIGS virus	diss_org_carb	False	
water MIGS virus	diss_org_nitro	False	
water MIGS virus	diss_oxygen	False	
water MIGS virus	down_par	False	
water MIGS virus	fluor	False	
water MIGS virus	glucosidase_act	False	
water MIGS virus	light_intensity	False	
water MIGS virus	magnesium	False	
water MIGS virus	mean_frict_vel	False	
water MIGS virus	mean_peak_frict_vel	False	
water MIGS virus	misc_param	False	
water MIGS virus	n_alkanes	False	
water MIGS virus	nitrate	False	
water MIGS virus	nitrite	False	
water MIGS virus	nitro	False	
water MIGS virus	org_carb	False	
water MIGS virus	org_matter	False	
water MIGS virus	org_nitro	False	
water MIGS virus	organism_count	False	
water MIGS virus	oxy_stat_samp	False	
water MIGS virus	ph	False	
water MIGS virus	part_org_carb	False	
water MIGS virus	part_org_nitro	False	
water MIGS virus	perturbation	False	
water MIGS virus	petroleum_hydrocarb	False	
water MIGS virus	phaeopigments	False	
water MIGS virus	phosphate	False	
water MIGS virus	phosplipid_fatt_acid	False	
water MIGS virus	photon_flux	False	
water MIGS virus	potassium	False	
water MIGS virus	pressure	False	
water MIGS virus	primary_prod	False	
water MIGS virus	redox_potential	False	
water MIGS virus	salinity	False	
water MIGS virus	samp_store_dur	False	
water MIGS virus	samp_store_loc	False	
water MIGS virus	samp_store_temp	False	
water MIGS virus	silicate	False	
water MIGS virus	size_frac_low	False	
water MIGS virus	size_frac_up	False	
water MIGS virus	sodium	False	
water MIGS virus	soluble_react_phosp	False	
water MIGS virus	sulfate	False	
water MIGS virus	sulfide	False	
water MIGS virus	suspend_part_matter	False	
water MIGS virus	tidal_stage	False	
water MIGS virus	tot_depth_water_col	False	
water MIGS virus	tot_diss_nitro	False	
water MIGS virus	tot_inorg_nitro	False	
water MIGS virus	tot_nitro	False	
water MIGS virus	tot_part_carb	False	
water MIGS virus	tot_phosp	False	
water MIGS virus	turbidity	False	
water MIGS virus	water_current	False	
water MIGS org	submitted_to_insdc	True	
water MIGS org	investigation_type	True	
water MIGS org	samp_name	True	
water MIGS org	samp_taxon_id	True	
water MIGS org	project_name	True	
water MIGS org	experimental_factor	False	
water MIGS org	lat_lon	True	
water MIGS org	geo_loc_name	True	
water MIGS org	collection_date	True	
water MIGS org	env_broad_scale	True	
water MIGS org	env_local_scale	True	
water MIGS org	env_medium	True	
water MIGS org	env_package		True
water MIGS org	subspecf_gen_lin		True
water MIGS org	extrachrom_elements		True
water MIGS org	estimated_size	False	
water MIGS org	ref_biomaterial	False	
water MIGS org	source_mat_id		True
water MIGS org	isol_growth_condt	True	
water MIGS org	samp_collec_device	False	
water MIGS org	samp_collec_method	False	
water MIGS org	samp_mat_process	False	
water MIGS org	samp_size	False	
water MIGS org	samp_vol_we_dna_ext	False	
water MIGS org	nucl_acid_ext		True
water MIGS org	nucl_acid_amp		True
water MIGS org	lib_size	False	
water MIGS org	lib_reads_seqd	False	
water MIGS org	lib_layout	False	
water MIGS org	lib_vector	False	
water MIGS org	lib_screen	False	
water MIGS org	adapters		True
water MIGS org	seq_meth	True	
water MIGS org	tax_ident		True
water MIGS org	assembly_qual	False	
water MIGS org	assembly_name		True
water MIGS org	assembly_software	True	
water MIGS org	annot		True
water MIGS org	number_contig	False	
water MIGS org	feat_pred	False	
water MIGS org	ref_db	False	
water MIGS org	sim_search_meth	False	
water MIGS org	tax_class	False	
water MIGS org	compl_score	False	
water MIGS org	compl_software	False	
water MIGS org	associated resource		True
water MIGS org	sop		True
water MIGS org	depth	True	
water MIGS org	alt		
water MIGS org	elev	False	
water MIGS org	temp	False	
water MIGS org	alkalinity	False	
water MIGS org	alkalinity_method	False	
water MIGS org	alkyl_diethers	False	
water MIGS org	aminopept_act	False	
water MIGS org	ammonium	False	
water MIGS org	atmospheric_data	False	
water MIGS org	bacteria_carb_prod	False	
water MIGS org	bac_prod	False	
water MIGS org	bac_resp	False	
water MIGS org	biomass	False	
water MIGS org	bishomohopanol	False	
water MIGS org	bromide	False	
water MIGS org	calcium	False	
water MIGS org	carb_nitro_ratio	False	
water MIGS org	chem_administration	False	
water MIGS org	chloride	False	
water MIGS org	chlorophyll	False	
water MIGS org	conduc	False	
water MIGS org	density	False	
water MIGS org	diether_lipids	False	
water MIGS org	diss_carb_dioxide	False	
water MIGS org	diss_hydrogen	False	
water MIGS org	diss_inorg_carb	False	
water MIGS org	diss_inorg_nitro	False	
water MIGS org	diss_inorg_phosp	False	
water MIGS org	diss_org_carb	False	
water MIGS org	diss_org_nitro	False	
water MIGS org	diss_oxygen	False	
water MIGS org	down_par	False	
water MIGS org	fluor	False	
water MIGS org	glucosidase_act	False	
water MIGS org	light_intensity	False	
water MIGS org	magnesium	False	
water MIGS org	mean_frict_vel	False	
water MIGS org	mean_peak_frict_vel	False	
water MIGS org	misc_param	False	
water MIGS org	n_alkanes	False	
water MIGS org	nitrate	False	
water MIGS org	nitrite	False	
water MIGS org	nitro	False	
water MIGS org	org_carb	False	
water MIGS org	org_matter	False	
water MIGS org	org_nitro	False	
water MIGS org	organism_count	False	
water MIGS org	oxy_stat_samp	False	
water MIGS org	ph	False	
water MIGS org	part_org_carb	False	
water MIGS org	part_org_nitro	False	
water MIGS org	perturbation	False	
water MIGS org	petroleum_hydrocarb	False	
water MIGS org	phaeopigments	False	
water MIGS org	phosphate	False	
water MIGS org	phosplipid_fatt_acid	False	
water MIGS org	photon_flux	False	
water MIGS org	potassium	False	
water MIGS org	pressure	False	
water MIGS org	primary_prod	False	
water MIGS org	redox_potential	False	
water MIGS org	salinity	False	
water MIGS org	samp_store_dur	False	
water MIGS org	samp_store_loc	False	
water MIGS org	samp_store_temp	False	
water MIGS org	silicate	False	
water MIGS org	size_frac_low	False	
water MIGS org	size_frac_up	False	
water MIGS org	sodium	False	
water MIGS org	soluble_react_phosp	False	
water MIGS org	sulfate	False	
water MIGS org	sulfide	False	
water MIGS org	suspend_part_matter	False	
water MIGS org	tidal_stage	False	
water MIGS org	tot_depth_water_col	False	
water MIGS org	tot_diss_nitro	False	
water MIGS org	tot_inorg_nitro	False	
water MIGS org	tot_nitro	False	
water MIGS org	tot_part_carb	False	
water MIGS org	tot_phosp	False	
water MIGS org	turbidity	False	
water MIGS org	water_current	False	
water ME	submitted_to_insdc	True	
water ME	investigation_type	True	
water ME	samp_name	True	
water ME	samp_taxon_id	True	
water ME	project_name	True	
water ME	experimental_factor		True
water ME	lat_lon	True	
water ME	geo_loc_name	True	
water ME	collection_date	True	
water ME	env_broad_scale	True	
water ME	env_local_scale	True	
water ME	env_medium	True	
water ME	env_package		True
water ME	ref_biomaterial	False	
water ME	source_mat_id		True
water ME	rel_to_oxygen	False	
water ME	samp_collec_device		True
water ME	samp_collec_method		True
water ME	samp_mat_process		True
water ME	size_frac	False	
water ME	samp_size		True
water ME	samp_vol_we_dna_ext	False	
water ME	nucl_acid_ext		True
water ME	nucl_acid_amp		True
water ME	lib_size		True
water ME	lib_reads_seqd		True
water ME	lib_layout		True
water ME	lib_vector		True
water ME	lib_screen		True
water ME	mid		True
water ME	adapters		True
water ME	seq_meth	True	
water ME	assembly_qual		True
water ME	assembly_name		True
water ME	assembly_software		True
water ME	annot		True
water ME	number_contig		True
water ME	feat_pred	False	
water ME	ref_db	False	
water ME	sim_search_meth	False	
water ME	tax_class	False	
water ME	associated resource		True
water ME	sop		True
water ME	depth	True	
water ME	alt		
water ME	elev	False	
water ME	temp	False	
water ME	alkalinity	False	
water ME	alkalinity_method	False	
water ME	alkyl_diethers	False	
water ME	aminopept_act	False	
water ME	ammonium	False	
water ME	atmospheric_data	False	
water ME	bacteria_carb_prod	False	
water ME	bac_prod	False	
water ME	bac_resp	False	
water ME	biomass	False	
water ME	bishomohopanol	False	
water ME	bromide	False	
water ME	calcium	False	
water ME	carb_nitro_ratio	False	
water ME	chem_administration	False	
water ME	chloride	False	
water ME	chlorophyll	False	
water ME	conduc	False	
water ME	density	False	
water ME	diether_lipids	False	
water ME	diss_carb_dioxide	False	
water ME	diss_hydrogen	False	
